<Date>, <Time>, <Price>, <Volume>
8/8/2022,18:13:53.712,1.02084,100
8/8/2022,18:13:56.886,1.02084,50
8/8/2022,18:13:57.944,1.02084,100
8/8/2022,18:13:59.000,1.02084,50
8/8/2022,18:14:00.057,1.02082,50
8/8/2022,18:14:02.174,1.02079,150
8/8/2022,18:14:05.350,1.02082,50
8/8/2022,18:14:07.465,1.02084,50
8/8/2022,18:14:08.524,1.02084,100
8/8/2022,18:14:10.637,1.02084,50
8/8/2022,18:14:11.694,1.02084,100
8/8/2022,18:14:14.870,1.02085,50
8/8/2022,18:14:16.988,1.02085,200
8/8/2022,18:14:18.047,1.02085,100
8/8/2022,18:14:19.106,1.02087,100
8/8/2022,18:14:20.163,1.02084,50
8/8/2022,18:14:21.220,1.02083,150
8/8/2022,18:14:28.624,1.02082,50
8/8/2022,18:14:29.682,1.02082,150
8/8/2022,18:14:30.740,1.02083,50
8/8/2022,18:14:33.915,1.02086,50
8/8/2022,18:14:36.032,1.02084,50
8/8/2022,18:14:38.149,1.02085,50
8/8/2022,18:14:39.208,1.02083,50
8/8/2022,18:14:40.267,1.02083,100
8/8/2022,18:14:41.325,1.02083,50
8/8/2022,18:14:47.669,1.02082,50
8/8/2022,18:14:48.726,1.02082,200
8/8/2022,18:14:50.841,1.02084,100
8/8/2022,18:14:51.898,1.02084,50
8/8/2022,18:15:03.523,1.02085,50
8/8/2022,18:15:04.581,1.02083,50
8/8/2022,18:15:07.755,1.02080,50
8/8/2022,18:15:08.811,1.02079,150
8/8/2022,18:15:11.980,1.02079,250
8/8/2022,18:15:14.093,1.02080,100
8/8/2022,18:15:15.149,1.02080,50
8/8/2022,18:15:18.320,1.02080,150
8/8/2022,18:15:37.350,1.02070,50
8/8/2022,18:15:38.407,1.02071,100
8/8/2022,18:15:40.523,1.02076,100
8/8/2022,18:15:42.640,1.02076,152
8/8/2022,18:15:45.814,1.02076,252
8/8/2022,18:15:46.873,1.02076,50
8/8/2022,18:15:47.930,1.02076,100
8/8/2022,18:15:51.100,1.02077,150
8/8/2022,18:15:52.157,1.02077,300
8/8/2022,18:15:53.215,1.02076,50
8/8/2022,18:15:55.331,1.02074,50
8/8/2022,18:15:58.502,1.02069,50
8/8/2022,18:16:00.617,1.02069,102
8/8/2022,18:16:01.675,1.02069,100
8/8/2022,18:16:02.734,1.02069,200
8/8/2022,18:16:03.793,1.02068,150
8/8/2022,18:16:04.851,1.02067,150
8/8/2022,18:16:06.969,1.02069,100
8/8/2022,18:16:10.144,1.02066,50
8/8/2022,18:16:11.202,1.02066,100
8/8/2022,18:16:12.259,1.02068,50
8/8/2022,18:16:13.318,1.02068,100
8/8/2022,18:16:14.376,1.02067,200
8/8/2022,18:16:16.493,1.02068,50
8/8/2022,18:16:17.552,1.02068,100
8/8/2022,18:16:20.723,1.02074,100
8/8/2022,18:16:26.013,1.02075,100
8/8/2022,18:16:30.245,1.02078,150
8/8/2022,18:16:31.303,1.02078,50
8/8/2022,18:16:32.359,1.02079,50
8/8/2022,18:16:40.817,1.02079,100
8/8/2022,18:16:43.991,1.02079,50
8/8/2022,18:16:45.050,1.02079,100
8/8/2022,18:16:46.107,1.02078,100
8/8/2022,18:16:47.164,1.02079,50
8/8/2022,18:16:54.573,1.02077,50
8/8/2022,18:16:55.420,1.02077,49
8/8/2022,18:16:55.632,1.02077,50
8/8/2022,18:17:01.984,1.02074,50
8/8/2022,18:17:04.101,1.02077,100
8/8/2022,18:17:04.968,1.02077,99
8/8/2022,18:17:05.159,1.02077,100
8/8/2022,18:17:06.852,1.02077,99
8/8/2022,18:17:07.277,1.02073,50
8/8/2022,18:17:12.569,1.02073,200
8/8/2022,18:17:13.628,1.02074,100
8/8/2022,18:17:14.686,1.02074,50
8/8/2022,18:17:16.802,1.02074,100
8/8/2022,18:17:17.860,1.02076,50
8/8/2022,18:17:26.323,1.02074,100
8/8/2022,18:17:29.499,1.02071,50
8/8/2022,18:17:30.558,1.02066,100
8/8/2022,18:17:33.731,1.02062,200
8/8/2022,18:17:35.847,1.02062,50
8/8/2022,18:17:36.906,1.02055,200
8/8/2022,18:17:37.963,1.02055,150
8/8/2022,18:17:39.021,1.02056,50
8/8/2022,18:17:40.079,1.02059,50
8/8/2022,18:17:41.137,1.02056,50
8/8/2022,18:17:43.250,1.02056,100
8/8/2022,18:17:44.307,1.02058,50
8/8/2022,18:17:46.422,1.02055,150
8/8/2022,18:17:48.534,1.02052,150
8/8/2022,18:17:50.647,1.02052,100
8/8/2022,18:17:51.703,1.02052,150
8/8/2022,18:17:53.815,1.02054,100
8/8/2022,18:17:54.872,1.02056,100
8/8/2022,18:17:55.931,1.02056,50
8/8/2022,18:17:56.987,1.02055,150
8/8/2022,18:17:58.045,1.02056,50
8/8/2022,18:18:04.396,1.02059,50
8/8/2022,18:18:05.455,1.02063,50
8/8/2022,18:18:06.514,1.02062,50
8/8/2022,18:18:07.572,1.02062,150
8/8/2022,18:18:08.631,1.02061,50
8/8/2022,18:18:09.689,1.02059,150
8/8/2022,18:18:14.975,1.02057,50
8/8/2022,18:18:17.089,1.02054,200
8/8/2022,18:18:18.145,1.02054,300
8/8/2022,18:18:19.202,1.02054,100
8/8/2022,18:18:20.259,1.02054,50
8/8/2022,18:18:23.431,1.02054,150
8/8/2022,18:18:25.547,1.02051,50
8/8/2022,18:18:26.606,1.02050,100
8/8/2022,18:18:29.780,1.02041,200
8/8/2022,18:18:32.955,1.02041,300
8/8/2022,18:18:34.012,1.02041,252
8/8/2022,18:18:35.071,1.02041,200
8/8/2022,18:18:37.185,1.02032,50
8/8/2022,18:18:37.267,1.02032,47
8/8/2022,18:18:38.242,1.02032,150
8/8/2022,18:18:40.357,1.02034,50
8/8/2022,18:18:45.644,1.02037,50
8/8/2022,18:18:49.877,1.02036,100
8/8/2022,18:18:50.935,1.02035,50
8/8/2022,18:18:55.167,1.02036,50
8/8/2022,18:18:56.223,1.02039,100
8/8/2022,18:18:58.339,1.02038,100
8/8/2022,18:19:01.514,1.02043,100
8/8/2022,18:19:03.631,1.02042,250
8/8/2022,18:19:04.689,1.02046,150
8/8/2022,18:19:05.746,1.02045,50
8/8/2022,18:19:06.804,1.02044,50
8/8/2022,18:19:07.863,1.02042,250
8/8/2022,18:19:08.922,1.02041,50
8/8/2022,18:19:14.213,1.02041,150
8/8/2022,18:19:17.386,1.02038,50
8/8/2022,18:19:18.442,1.02036,50
8/8/2022,18:19:21.616,1.02037,50
8/8/2022,18:19:24.791,1.02036,100
8/8/2022,18:19:30.082,1.02037,50
8/8/2022,18:19:31.140,1.02036,200
8/8/2022,18:19:32.199,1.02035,200
8/8/2022,18:19:34.315,1.02034,200
8/8/2022,18:19:35.372,1.02034,50
8/8/2022,18:19:40.659,1.02033,50
8/8/2022,18:19:44.891,1.02032,50
8/8/2022,18:19:51.241,1.02032,150
8/8/2022,18:19:52.297,1.02037,150
8/8/2022,18:19:57.587,1.02036,50
8/8/2022,18:19:58.646,1.02034,50
8/8/2022,18:20:04.988,1.02032,50
8/8/2022,18:20:07.101,1.02030,100
8/8/2022,18:20:08.158,1.02029,200
8/8/2022,18:20:09.215,1.02030,100
8/8/2022,18:20:10.272,1.02030,50
8/8/2022,18:20:13.443,1.02031,100
8/8/2022,18:20:17.676,1.02030,150
8/8/2022,18:20:24.022,1.02031,50
8/8/2022,18:20:25.080,1.02031,100
8/8/2022,18:20:26.139,1.02029,200
8/8/2022,18:20:27.196,1.02030,150
8/8/2022,18:20:28.254,1.02029,200
8/8/2022,18:20:29.312,1.02030,50
8/8/2022,18:20:30.370,1.02026,50
8/8/2022,18:20:31.428,1.02021,100
8/8/2022,18:20:31.511,1.02021,99
8/8/2022,18:20:32.487,1.02026,150
8/8/2022,18:20:33.545,1.02027,50
8/8/2022,18:20:36.718,1.02031,100
8/8/2022,18:20:38.835,1.02036,50
8/8/2022,18:20:40.950,1.02042,100
8/8/2022,18:20:42.008,1.02041,50
8/8/2022,18:20:46.238,1.02045,50
8/8/2022,18:20:47.294,1.02041,50
8/8/2022,18:20:49.410,1.02040,50
8/8/2022,18:20:52.586,1.02041,150
8/8/2022,18:20:53.644,1.02041,50
8/8/2022,18:20:54.703,1.02040,50
8/8/2022,18:20:57.879,1.02036,50
8/8/2022,18:20:59.998,1.02036,150
8/8/2022,18:21:01.055,1.02039,10
8/8/2022,18:21:02.113,1.02035,200
8/8/2022,18:21:03.172,1.02033,199
8/8/2022,18:21:04.231,1.02033,99
8/8/2022,18:21:05.289,1.02033,49
8/8/2022,18:21:06.347,1.02033,99
8/8/2022,18:21:07.405,1.02042,50
8/8/2022,18:21:08.464,1.02042,150
8/8/2022,18:21:10.581,1.02038,50
8/8/2022,18:21:12.697,1.02039,50
8/8/2022,18:21:13.755,1.02037,50
8/8/2022,18:21:14.813,1.02036,100
8/8/2022,18:21:15.872,1.02039,100
8/8/2022,18:21:16.930,1.02038,50
8/8/2022,18:21:17.987,1.02041,50
8/8/2022,18:21:19.045,1.02039,50
8/8/2022,18:21:20.102,1.02041,50
8/8/2022,18:21:22.219,1.02042,100
8/8/2022,18:21:25.390,1.02046,50
8/8/2022,18:21:27.507,1.02048,150
8/8/2022,18:21:28.564,1.02046,100
8/8/2022,18:21:31.737,1.02046,50
8/8/2022,18:21:33.854,1.02048,50
8/8/2022,18:21:43.380,1.02047,50
8/8/2022,18:21:45.497,1.02046,50
8/8/2022,18:21:46.555,1.02045,50
8/8/2022,18:21:47.613,1.02046,100
8/8/2022,18:21:55.021,1.02046,152
8/8/2022,18:21:56.079,1.02046,100
8/8/2022,18:21:57.138,1.02046,152
8/8/2022,18:21:58.196,1.02046,100
8/8/2022,18:22:00.314,1.02046,50
8/8/2022,18:22:03.486,1.02045,50
8/8/2022,18:22:04.542,1.02043,50
8/8/2022,18:22:06.127,1.02043,49
8/8/2022,18:22:06.657,1.02046,150
8/8/2022,18:22:07.715,1.02046,100
8/8/2022,18:22:11.947,1.02046,50
8/8/2022,18:22:14.061,1.02044,50
8/8/2022,18:22:17.233,1.02044,100
8/8/2022,18:22:18.290,1.02043,50
8/8/2022,18:22:21.463,1.02046,200
8/8/2022,18:22:22.520,1.02049,50
8/8/2022,18:22:24.633,1.02049,100
8/8/2022,18:22:25.689,1.02052,100
8/8/2022,18:22:26.746,1.02052,150
8/8/2022,18:22:28.859,1.02056,50
8/8/2022,18:22:29.918,1.02057,150
8/8/2022,18:22:30.976,1.02056,50
8/8/2022,18:22:33.090,1.02052,50
8/8/2022,18:22:36.265,1.02051,150
8/8/2022,18:22:37.322,1.02052,100
8/8/2022,18:22:40.494,1.02052,200
8/8/2022,18:22:41.551,1.02053,100
8/8/2022,18:22:42.608,1.02053,50
8/8/2022,18:22:43.666,1.02053,100
8/8/2022,18:22:44.724,1.02053,50
8/8/2022,18:22:46.838,1.02054,100
8/8/2022,18:22:47.895,1.02054,200
8/8/2022,18:22:48.952,1.02056,150
8/8/2022,18:22:50.009,1.02056,202
8/8/2022,18:22:51.066,1.02056,150
8/8/2022,18:22:52.124,1.02051,200
8/8/2022,18:22:53.182,1.02049,100
8/8/2022,18:22:54.240,1.02047,50
8/8/2022,18:22:55.297,1.02044,50
8/8/2022,18:22:56.355,1.02041,100
8/8/2022,18:22:58.471,1.02042,50
8/8/2022,18:23:00.587,1.02042,150
8/8/2022,18:23:01.646,1.02036,150
8/8/2022,18:23:02.704,1.02038,50
8/8/2022,18:23:06.935,1.02042,100
8/8/2022,18:23:09.050,1.02041,100
8/8/2022,18:23:10.108,1.02042,100
8/8/2022,18:23:11.166,1.02047,50
8/8/2022,18:23:12.224,1.02046,50
8/8/2022,18:23:13.282,1.02041,100
8/8/2022,18:23:15.398,1.02036,100
8/8/2022,18:23:16.456,1.02039,100
8/8/2022,18:23:17.514,1.02041,100
8/8/2022,18:23:18.572,1.02042,50
8/8/2022,18:23:21.745,1.02041,100
8/8/2022,18:23:22.803,1.02041,50
8/8/2022,18:23:24.916,1.02039,50
8/8/2022,18:23:25.973,1.02041,100
8/8/2022,18:23:28.086,1.02040,100
8/8/2022,18:23:29.143,1.02042,50
8/8/2022,18:23:31.255,1.02042,100
8/8/2022,18:23:37.597,1.02042,50
8/8/2022,18:23:39.714,1.02042,100
8/8/2022,18:23:40.772,1.02044,100
8/8/2022,18:23:47.114,1.02042,200
8/8/2022,18:23:48.173,1.02042,100
8/8/2022,18:23:50.288,1.02042,50
8/8/2022,18:23:52.401,1.02041,100
8/8/2022,18:23:57.689,1.02041,50
8/8/2022,18:24:02.980,1.02042,50
8/8/2022,18:24:05.096,1.02046,50
8/8/2022,18:24:09.324,1.02046,100
8/8/2022,18:24:13.557,1.02045,100
8/8/2022,18:24:15.673,1.02046,50
8/8/2022,18:24:16.731,1.02045,100
8/8/2022,18:24:17.789,1.02044,100
8/8/2022,18:24:18.846,1.02044,50
8/8/2022,18:24:22.019,1.02040,50
8/8/2022,18:24:28.361,1.02036,50
8/8/2022,18:24:31.529,1.02034,200
8/8/2022,18:24:32.586,1.02030,50
8/8/2022,18:24:33.642,1.02036,50
8/8/2022,18:24:35.759,1.02035,50
8/8/2022,18:24:39.994,1.02032,200
8/8/2022,18:24:41.053,1.02032,50
8/8/2022,18:24:44.229,1.02030,50
8/8/2022,18:24:45.287,1.02031,100
8/8/2022,18:24:50.576,1.02031,152
8/8/2022,18:24:51.632,1.02031,100
8/8/2022,18:24:52.690,1.02027,50
8/8/2022,18:24:53.749,1.02026,202
8/8/2022,18:24:54.807,1.02030,50
8/8/2022,18:24:56.922,1.02036,50
8/8/2022,18:24:57.979,1.02035,50
8/8/2022,18:25:03.262,1.02036,50
8/8/2022,18:25:05.380,1.02036,100
8/8/2022,18:25:06.439,1.02044,50
8/8/2022,18:25:07.496,1.02041,100
8/8/2022,18:25:09.611,1.02041,50
8/8/2022,18:25:11.725,1.02041,100
8/8/2022,18:25:15.952,1.02042,50
8/8/2022,18:25:17.008,1.02042,150
8/8/2022,18:25:18.065,1.02044,200
8/8/2022,18:25:22.289,1.02044,150
8/8/2022,18:25:23.345,1.02044,200
8/8/2022,18:25:24.402,1.02046,100
8/8/2022,18:25:28.630,1.02049,50
8/8/2022,18:25:30.745,1.02048,100
8/8/2022,18:25:31.804,1.02049,100
8/8/2022,18:25:32.862,1.02045,50
8/8/2022,18:25:33.921,1.02044,100
8/8/2022,18:25:34.980,1.02044,50
8/8/2022,18:25:37.097,1.02051,50
8/8/2022,18:25:38.155,1.02054,150
8/8/2022,18:25:40.270,1.02054,50
8/8/2022,18:25:43.443,1.02055,50
8/8/2022,18:25:44.502,1.02056,50
8/8/2022,18:25:45.559,1.02057,50
8/8/2022,18:25:46.617,1.02056,50
8/8/2022,18:25:47.675,1.02054,150
8/8/2022,18:25:48.734,1.02052,100
8/8/2022,18:25:52.967,1.02049,50
8/8/2022,18:25:54.026,1.02049,100
8/8/2022,18:25:56.144,1.02049,50
8/8/2022,18:26:01.437,1.02054,50
8/8/2022,18:26:02.495,1.02053,100
8/8/2022,18:26:03.554,1.02046,50
8/8/2022,18:26:06.729,1.02045,50
8/8/2022,18:26:12.017,1.02046,50
8/8/2022,18:26:14.133,1.02044,50
8/8/2022,18:26:19.423,1.02050,50
8/8/2022,18:26:22.595,1.02050,100
8/8/2022,18:26:23.652,1.02050,50
8/8/2022,18:26:33.166,1.02048,50
8/8/2022,18:26:34.225,1.02040,50
8/8/2022,18:26:35.282,1.02041,100
8/8/2022,18:26:36.339,1.02037,50
8/8/2022,18:26:38.453,1.02037,100
8/8/2022,18:26:39.509,1.02040,150
8/8/2022,18:26:42.680,1.02041,100
8/8/2022,18:26:45.850,1.02044,50
8/8/2022,18:26:53.253,1.02042,50
8/8/2022,18:26:54.312,1.02040,50
8/8/2022,18:27:04.898,1.02035,50
8/8/2022,18:27:05.956,1.02034,200
8/8/2022,18:27:06.821,1.02034,199
8/8/2022,18:27:06.911,1.02034,199
8/8/2022,18:27:07.015,1.02034,50
8/8/2022,18:27:08.072,1.02035,50
8/8/2022,18:27:08.784,1.02035,49
8/8/2022,18:27:09.129,1.02035,50
8/8/2022,18:27:11.244,1.02035,100
8/8/2022,18:27:12.302,1.02032,50
8/8/2022,18:27:16.536,1.02037,50
8/8/2022,18:27:19.709,1.02037,100
8/8/2022,18:27:20.766,1.02036,200
8/8/2022,18:27:21.824,1.02034,50
8/8/2022,18:27:22.881,1.02031,100
8/8/2022,18:27:24.995,1.02031,50
8/8/2022,18:27:26.053,1.02030,200
8/8/2022,18:27:28.166,1.02032,50
8/8/2022,18:27:29.222,1.02031,100
8/8/2022,18:27:33.449,1.02030,150
8/8/2022,18:27:34.505,1.02026,100
8/8/2022,18:27:35.562,1.02036,50
8/8/2022,18:27:36.620,1.02037,50
8/8/2022,18:27:37.678,1.02036,150
8/8/2022,18:27:38.736,1.02040,50
8/8/2022,18:27:40.852,1.02037,50
8/8/2022,18:27:41.910,1.02039,50
8/8/2022,18:27:42.966,1.02036,51
8/8/2022,18:27:44.023,1.02036,1
8/8/2022,18:27:45.080,1.02033,100
8/8/2022,18:27:46.138,1.02031,4
8/8/2022,18:27:47.196,1.02030,53
8/8/2022,18:27:48.254,1.02030,153
8/8/2022,18:27:51.428,1.02031,50
8/8/2022,18:27:52.484,1.02030,53
8/8/2022,18:27:55.658,1.02030,3
8/8/2022,18:27:56.716,1.02025,151
8/8/2022,18:27:57.773,1.02022,53
8/8/2022,18:27:58.830,1.02022,3
8/8/2022,18:28:03.057,1.02025,50
8/8/2022,18:28:05.171,1.02022,9
8/8/2022,18:28:06.228,1.02020,52
8/8/2022,18:28:15.747,1.02020,1
8/8/2022,18:28:16.804,1.02015,6
8/8/2022,18:28:31.619,1.02023,50
8/8/2022,18:28:32.677,1.02020,200
8/8/2022,18:28:33.736,1.02020,50
8/8/2022,18:28:36.910,1.02018,50
8/8/2022,18:28:41.145,1.02020,100
8/8/2022,18:28:42.204,1.02020,150
8/8/2022,18:28:45.380,1.02020,100
8/8/2022,18:28:47.496,1.02018,50
8/8/2022,18:28:51.731,1.02016,200
8/8/2022,18:28:55.960,1.02015,50
8/8/2022,18:28:57.016,1.02015,100
8/8/2022,18:28:58.073,1.02014,200
8/8/2022,18:29:04.416,1.02015,100
8/8/2022,18:29:05.475,1.02015,50
8/8/2022,18:29:06.532,1.02014,50
8/8/2022,18:29:07.589,1.02006,200
8/8/2022,18:29:08.647,1.02007,150
8/8/2022,18:29:09.704,1.02009,100
8/8/2022,18:29:10.762,1.02011,50
8/8/2022,18:29:11.821,1.02011,150
8/8/2022,18:29:12.879,1.02010,250
8/8/2022,18:29:13.938,1.02011,150
8/8/2022,18:29:14.995,1.02016,50
8/8/2022,18:29:16.053,1.02015,100
8/8/2022,18:29:19.227,1.02014,100
8/8/2022,18:29:20.285,1.02012,100
8/8/2022,18:29:21.343,1.02012,50
8/8/2022,18:29:24.518,1.02012,100
8/8/2022,18:29:25.577,1.02013,100
8/8/2022,18:29:26.635,1.02010,50
8/8/2022,18:29:29.810,1.02010,100
8/8/2022,18:29:31.927,1.02009,150
8/8/2022,18:29:32.986,1.02011,50
8/8/2022,18:29:35.103,1.02015,100
8/8/2022,18:29:36.162,1.02015,50
8/8/2022,18:29:37.220,1.02016,150
8/8/2022,18:29:38.278,1.02016,50
8/8/2022,18:29:39.337,1.02015,200
8/8/2022,18:29:41.454,1.02016,100
8/8/2022,18:29:43.570,1.02016,50
8/8/2022,18:29:44.627,1.02014,50
8/8/2022,18:29:45.684,1.02013,200
8/8/2022,18:29:46.741,1.02012,50
8/8/2022,18:29:47.800,1.02015,50
8/8/2022,18:29:48.856,1.02016,200
8/8/2022,18:29:50.968,1.02016,50
8/8/2022,18:29:58.370,1.02011,150
8/8/2022,18:29:59.429,1.02010,200
8/8/2022,18:30:00.486,1.02009,200
8/8/2022,18:30:01.543,1.01999,150
8/8/2022,18:30:02.601,1.01997,100
8/8/2022,18:30:03.659,1.01997,200
8/8/2022,18:30:04.717,1.02004,200
8/8/2022,18:30:06.833,1.02005,50
8/8/2022,18:30:07.889,1.02004,200
8/8/2022,18:30:08.039,1.02004,198
8/8/2022,18:30:08.947,1.02009,100
8/8/2022,18:30:10.004,1.02011,100
8/8/2022,18:30:18.457,1.02010,50
8/8/2022,18:30:20.572,1.02009,50
8/8/2022,18:30:23.744,1.02010,50
8/8/2022,18:30:24.801,1.02006,50
8/8/2022,18:30:29.028,1.02009,50
8/8/2022,18:30:36.433,1.02006,100
8/8/2022,18:30:43.843,1.02004,50
8/8/2022,18:30:48.076,1.02006,102
8/8/2022,18:30:49.134,1.02016,50
8/8/2022,18:30:52.307,1.02016,100
8/8/2022,18:30:55.481,1.02013,50
8/8/2022,18:31:00.772,1.02006,100
8/8/2022,18:31:08.182,1.02005,4
8/8/2022,18:31:09.239,1.02003,51
8/8/2022,18:31:10.299,1.02006,150
8/8/2022,18:31:11.357,1.02007,50
8/8/2022,18:31:12.416,1.02006,50
8/8/2022,18:31:14.533,1.02007,100
8/8/2022,18:31:15.592,1.02009,100
8/8/2022,18:31:17.706,1.02008,50
8/8/2022,18:31:20.878,1.02004,50
8/8/2022,18:31:21.934,1.02003,1
8/8/2022,18:31:22.990,1.02001,1
8/8/2022,18:31:24.046,1.01999,50
8/8/2022,18:31:25.102,1.01999,100
8/8/2022,18:31:28.278,1.01998,103
8/8/2022,18:31:29.337,1.01999,50
8/8/2022,18:31:30.395,1.01999,100
8/8/2022,18:31:31.454,1.02001,50
8/8/2022,18:31:34.630,1.02001,100
8/8/2022,18:31:35.687,1.02000,200
8/8/2022,18:31:37.805,1.02001,50
8/8/2022,18:31:40.980,1.02000,50
8/8/2022,18:31:44.154,1.01999,53
8/8/2022,18:31:46.267,1.01999,103
8/8/2022,18:31:47.324,1.01999,53
8/8/2022,18:31:48.380,1.01999,101
8/8/2022,18:31:49.436,1.01999,51
8/8/2022,18:31:50.492,1.01999,101
8/8/2022,18:31:52.604,1.01999,200
8/8/2022,18:32:01.055,1.01999,201
8/8/2022,18:32:02.111,1.02000,50
8/8/2022,18:32:04.223,1.02001,50
8/8/2022,18:32:05.279,1.01999,201
8/8/2022,18:32:06.627,1.01999,200
8/8/2022,18:32:07.392,1.01999,201
8/8/2022,18:32:09.504,1.02000,50
8/8/2022,18:32:10.560,1.01999,201
8/8/2022,18:32:13.726,1.02000,50
8/8/2022,18:32:14.782,1.01999,101
8/8/2022,18:32:15.838,1.01997,201
8/8/2022,18:32:17.951,1.01997,1
8/8/2022,18:32:20.063,1.01997,51
8/8/2022,18:32:24.297,1.01998,50
8/8/2022,18:32:25.355,1.02001,50
8/8/2022,18:32:26.413,1.02001,100
8/8/2022,18:32:27.470,1.02002,50
8/8/2022,18:32:28.528,1.02001,51
8/8/2022,18:32:32.759,1.02001,1
8/8/2022,18:32:33.818,1.01998,2
8/8/2022,18:32:35.934,1.02000,50
8/8/2022,18:32:36.992,1.01999,100
8/8/2022,18:32:39.110,1.02001,50
8/8/2022,18:32:44.399,1.01997,1
8/8/2022,18:32:45.456,1.01996,1
8/8/2022,18:32:46.512,1.01996,51
8/8/2022,18:32:48.628,1.01996,1
8/8/2022,18:32:49.686,1.01989,150
8/8/2022,18:32:50.745,1.01993,250
8/8/2022,18:32:51.802,1.01996,50
8/8/2022,18:33:01.326,1.02001,50
8/8/2022,18:33:05.558,1.01998,2
8/8/2022,18:33:06.617,1.01997,50
8/8/2022,18:33:07.677,1.01999,50
8/8/2022,18:33:08.738,1.01998,100
8/8/2022,18:33:10.854,1.01999,50
8/8/2022,18:33:11.912,1.01998,100
8/8/2022,18:33:14.028,1.01999,100
8/8/2022,18:33:15.086,1.02000,50
8/8/2022,18:33:16.144,1.01999,100
8/8/2022,18:33:21.433,1.01999,50
8/8/2022,18:33:23.550,1.01999,100
8/8/2022,18:33:24.606,1.01997,50
8/8/2022,18:33:26.722,1.01996,100
8/8/2022,18:33:29.895,1.01997,50
8/8/2022,18:33:30.950,1.01992,50
8/8/2022,18:33:32.007,1.01990,50
8/8/2022,18:33:33.064,1.01990,200
8/8/2022,18:33:34.120,1.01990,100
8/8/2022,18:33:35.176,1.01991,200
8/8/2022,18:33:38.345,1.01992,50
8/8/2022,18:33:39.402,1.01991,100
8/8/2022,18:33:44.683,1.01992,200
8/8/2022,18:33:47.853,1.01994,50
8/8/2022,18:33:54.194,1.01996,50
8/8/2022,18:33:56.310,1.01995,50
8/8/2022,18:33:57.369,1.01996,50
8/8/2022,18:33:59.481,1.01995,150
8/8/2022,18:34:02.656,1.01994,100
8/8/2022,18:34:03.715,1.01990,50
8/8/2022,18:34:04.773,1.01992,100
8/8/2022,18:34:05.830,1.01996,50
8/8/2022,18:34:12.172,1.01995,100
8/8/2022,18:34:13.228,1.01996,50
8/8/2022,18:34:14.285,1.01995,100
8/8/2022,18:34:15.342,1.02004,150
8/8/2022,18:34:16.399,1.02001,50
8/8/2022,18:34:18.514,1.02004,50
8/8/2022,18:34:22.745,1.02009,50
8/8/2022,18:34:24.860,1.02006,150
8/8/2022,18:34:25.918,1.02006,50
8/8/2022,18:34:29.091,1.02002,50
8/8/2022,18:34:30.149,1.02001,200
8/8/2022,18:34:31.206,1.02002,150
8/8/2022,18:34:32.263,1.02002,50
8/8/2022,18:34:33.320,1.02005,50
8/8/2022,18:34:34.376,1.02004,50
8/8/2022,18:34:37.547,1.02003,50
8/8/2022,18:34:43.893,1.02003,100
8/8/2022,18:34:46.008,1.02002,50
8/8/2022,18:34:49.180,1.02005,50
8/8/2022,18:34:50.236,1.02004,50
8/8/2022,18:34:51.292,1.02013,150
8/8/2022,18:34:52.349,1.02013,200
8/8/2022,18:34:53.407,1.02012,100
8/8/2022,18:34:54.465,1.02011,150
8/8/2022,18:34:55.523,1.02012,50
8/8/2022,18:34:56.581,1.02011,100
8/8/2022,18:34:58.698,1.02014,50
8/8/2022,18:35:03.991,1.02014,200
8/8/2022,18:35:06.108,1.02014,100
8/8/2022,18:35:13.513,1.02011,100
8/8/2022,18:35:14.571,1.02012,50
8/8/2022,18:35:18.805,1.02011,152
8/8/2022,18:35:19.863,1.02012,50
8/8/2022,18:35:21.979,1.02011,100
8/8/2022,18:35:23.035,1.02009,50
8/8/2022,18:35:24.092,1.02009,100
8/8/2022,18:35:25.149,1.02014,50
8/8/2022,18:35:26.205,1.02013,150
8/8/2022,18:35:28.317,1.02012,200
8/8/2022,18:35:29.374,1.02009,50
8/8/2022,18:35:30.431,1.02010,50
8/8/2022,18:35:33.603,1.02008,50
8/8/2022,18:35:35.716,1.02003,100
8/8/2022,18:35:36.772,1.02005,50
8/8/2022,18:35:37.830,1.02004,100
8/8/2022,18:35:38.887,1.02001,50
8/8/2022,18:35:39.944,1.02002,50
8/8/2022,18:35:42.057,1.02001,50
8/8/2022,18:35:43.113,1.02000,50
8/8/2022,18:35:47.338,1.01997,50
8/8/2022,18:35:48.394,1.01991,100
8/8/2022,18:35:49.449,1.01986,100
8/8/2022,18:35:52.620,1.01986,50
8/8/2022,18:35:54.733,1.01985,50
8/8/2022,18:35:55.790,1.01985,100
8/8/2022,18:35:56.846,1.01985,50
8/8/2022,18:35:57.903,1.01984,50
8/8/2022,18:36:01.075,1.01984,100
8/8/2022,18:36:02.134,1.01984,50
8/8/2022,18:36:04.248,1.01981,100
8/8/2022,18:36:06.362,1.01982,150
8/8/2022,18:36:07.420,1.01984,100
8/8/2022,18:36:08.477,1.01984,200
8/8/2022,18:36:09.534,1.01984,100
8/8/2022,18:36:11.650,1.01984,50
8/8/2022,18:36:12.708,1.01984,100
8/8/2022,18:36:13.766,1.01984,50
8/8/2022,18:36:15.882,1.01983,50
8/8/2022,18:36:19.055,1.01986,50
8/8/2022,18:36:20.113,1.01985,50
8/8/2022,18:36:21.170,1.01985,200
8/8/2022,18:36:24.343,1.01986,50
